LoanID,Application_ID,PortfolioID,ApplicationDate,Payin_120days
I2230676-0,96225042,7,18:49.0,0.775
I2271333-0,135530840,5,38:49.0,2.26
I2102047-0,128255207,5,09:30.0,1.025882
I2091138-0,90652938,7,54:36.0,1.231818
I2232624-0,94129769,1,20:41.0,0.6
I2169348-0,91938753,1,43:22.0,1.055266
I2194460-0,92509561,1,30:20.0,3.205833
I2099722-0,90869359,7,14:49.0,1.0125
I2152957-0,105191491,6,45:39.0,2.774
I2063989-0,90017263,7,37:27.0,0.9
I2334338-0,102588158,7,18:14.0,2.78
I2127493-0,90393627,1,08:43.0,0.3
I2269923-0,110315869,6,59:30.0,0
I2360090-0,114389907,6,22:57.0,0.09375
I2343202-0,113613927,6,38:18.0,0.2
I2302815-0,98210509,1,45:13.0,1.31515
I2258771-0,134770624,5,49:13.0,2.235
I2094505-0,90747403,7,35:54.0,1.642857
I2293945-0,111604072,6,05:42.0,3.1
I2055823-0,127209999,5,33:23.0,2.04
I2344971-0,99951175,1,47:36.0,0.6
I2222899-0,95778920,7,15:15.0,0.3
I2285822-0,136357823,5,29:14.0,2.293333
I2336255-0,138455033,5,34:29.0,0.3
I2304772-0,101219925,7,01:40.0,1.9
I2093246-0,89613734,1,39:50.0,0.657142
I1998083-0,101894439,6,41:55.0,2.48
I2288744-0,100369717,7,28:03.0,1.553333
I2081663-0,103229761,6,16:10.0,1.083333
I2260191-0,109734586,6,35:04.0,1.87
I2258195-0,134719734,5,45:33.0,1.0256
I2276564-0,135827268,5,22:24.0,1.4
I2351565-0,139075287,5,05:42.0,1.15
I2374830-0,114966880,6,16:27.0,0.516666
I2379055-0,101337802,1,29:22.0,1.2
I2198785-0,94646848,7,37:56.0,0
I2000621-0,88455221,7,45:33.0,2.97
I2158982-0,93198416,7,36:13.0,3.03
I2153772-0,130260757,5,58:55.0,1.35
I2206108-0,94956444,7,32:33.0,0.5
I1995266-0,87861604,1,52:27.0,1.3
I2141207-0,104789478,6,05:17.0,0
I2016735-0,88804577,7,37:31.0,0.175
I2177864-0,92119138,1,56:40.0,1.475
I1973465-0,87525301,1,41:11.0,3.0747
I2154487-0,91454528,1,33:53.0,2.45
I2275827-0,135783651,5,52:12.0,1.666666
I2028138-0,89068729,7,17:29.0,1.3
I2166114-0,130712910,5,07:06.0,0.472222
I2168065-0,130799373,5,22:05.0,2.575
I2224219-0,95831585,7,57:49.0,1.5
I2168656-0,130842443,5,21:46.0,0
I2392050-0,105131257,7,58:55.0,0.3
I1922337-0,86264420,7,11:20.0,0
I2298053-0,100884870,7,19:40.0,1
I2143084-0,92482550,7,50:05.0,1.05
I2099914-0,103574620,6,22:06.0,1.1125
I2183787-0,92237098,1,25:04.0,2.543333
I2135219-0,92073158,7,04:13.0,1.192857
I2352491-0,114076797,6,54:15.0,0.916666
I2245054-0,95015806,1,12:55.0,2.62
I2321260-0,137894792,5,00:53.0,2.9
I2198376-0,106460137,6,12:30.0,0
I2135540-0,129495513,5,02:29.0,1.398955
I2231822-0,133106670,5,38:35.0,1.183333
I2344032-0,138732000,5,10:51.0,1
I2134377-0,129435450,5,45:41.0,1.516666
I2383967-0,140381036,5,25:22.0,1.172383
I2167323-0,105629427,6,52:11.0,1.2
I2205112-0,106683511,6,33:21.0,1.25
I1916196-0,122827788,5,11:53.0,2.993333
I2387211-0,115538482,6,18:34.0,1.6
I2322946-0,112829331,6,10:47.0,0
I2059761-0,89011125,1,33:26.0,2.375
I2033941-0,102414194,6,23:54.0,1
I2092525-0,128005146,5,42:48.0,2.851428
I2090390-0,127957547,5,03:03.0,0
I2010028-0,88077596,1,27:01.0,2.2
I2212080-0,132036260,5,13:39.0,2.28
I2118305-0,128746034,5,32:16.0,1.475
I2286623-0,136406645,5,06:12.0,1.325
I1997852-0,125810448,5,44:05.0,0.3
I2280597-0,97097736,1,20:00.0,0.3
I1947236-0,86928506,1,43:48.0,0.3
I2107539-0,103749561,6,08:19.0,0
I2287609-0,136467263,5,26:00.0,0.8
I2121014-0,91451563,7,20:26.0,2.22715
I1917761-0,99880599,6,12:56.0,1.778573
I2298214-0,100891423,7,38:09.0,2.600909
I2387985-0,101760460,1,03:46.0,1.5384
I2161326-0,91671171,1,52:24.0,2.01
I1995537-0,101858308,6,49:32.0,0.925
I1973522-0,125221163,5,06:09.0,0.3
I2191317-0,131378326,5,34:36.0,0.9
I1975543-0,87954068,7,19:13.0,0.978571
I1949202-0,86995092,1,37:27.0,2.2
I2223750-0,107494932,6,14:37.0,1.42264
I2095399-0,90772285,7,34:53.0,2.5575
I1954715-0,87118748,1,04:36.0,1.716666
I2109252-0,128486702,5,52:22.0,0.75
I2212823-0,132057986,5,18:23.0,1.55
I2315525-0,112525344,6,14:42.0,1.446666
I2375831-0,104376030,7,15:41.0,0.6
I2263580-0,96100763,1,26:05.0,1.1
I2116593-0,91296011,7,02:33.0,0.9
I2114556-0,128622357,5,41:30.0,1.2
I2248831-0,109043936,6,54:35.0,1.028566
I2214877-0,132147436,5,16:50.0,0.9
I1977278-0,101579424,6,43:41.0,2.19428
I1964627-0,101318095,6,42:56.0,0
I2048637-0,89635757,7,50:08.0,1.825
I2198389-0,94627164,7,23:54.0,1.2
I2156087-0,91504578,1,47:20.0,0
I2304624-0,98296812,1,18:58.0,1.683333
I2111439-0,128487668,5,10:06.0,2.17
I2216387-0,132238456,5,10:37.0,0.8
I2117472-0,91327978,7,44:20.0,1.75572
I2290740-0,136615101,5,15:49.0,1.075
I2199328-0,94669315,7,50:47.0,0.6
I2254245-0,134471913,5,49:01.0,1.012428
I2387926-0,101757499,1,42:26.0,1.55
I2154010-0,105210667,6,19:37.0,0
I2074051-0,127550919,5,14:01.0,1.54
I2166528-0,93520591,7,00:49.0,1.135
I2256339-0,109479043,6,18:13.0,1.345233
I2383285-0,101512695,1,35:50.0,1.3
I2074501-0,127563871,5,46:53.0,2.591428
I2098330-0,90833223,7,22:04.0,1.151666
I2024516-0,102259770,6,10:07.0,0.6
I2270926-0,99180006,7,17:46.0,1.635
I1940320-0,86720049,1,14:15.0,0.383333
I2208194-0,95063617,7,13:29.0,1.425
I2061196-0,89036264,1,17:02.0,0.9
I1945093-0,124204354,5,55:26.0,1.578566
I2115379-0,90072808,1,27:44.0,1.15
I2043055-0,88671272,1,19:01.0,1.3
I2305896-0,101288008,7,07:17.0,1.225
I1997769-0,125808462,5,23:52.0,1.771428
I2234121-0,96565663,7,24:34.0,1.165
I2311840-0,101582151,7,33:00.0,2.62
I2054264-0,102800279,6,40:27.0,1.809462
I2102067-0,89786330,1,21:38.0,1.184614
I2328844-0,102323156,7,34:59.0,2.55
I2136008-0,104594638,6,25:14.0,0.223333
I2150337-0,91330509,1,02:14.0,2.57
I1993416-0,87838107,1,45:12.0,2.591666
I2014042-0,126139501,5,54:46.0,1.008333
I2042940-0,126841484,5,28:27.0,2.71476
I1991538-0,101808541,6,26:54.0,2.52
I2103293-0,89817791,1,29:41.0,2.31
I2151295-0,91365538,1,42:54.0,1.175
I1921568-0,86087674,1,38:14.0,1.883333
I2214368-0,93180512,1,54:29.0,1.6
I2165668-0,130705988,5,23:59.0,1.010261
I2163190-0,91735769,1,10:54.0,3.13
I2374501-0,101169808,1,11:10.0,0
I2003322-0,125912929,5,14:51.0,2.295077
I2309221-0,112279598,6,27:34.0,2.56199
I2334461-0,113277399,6,40:10.0,0.743333
I2223176-0,107472329,6,17:25.0,2.2325
I2207394-0,131885573,5,07:49.0,1.254662
I2169227-0,130863955,5,06:50.0,2.274285
I2037152-0,88549358,1,02:40.0,2.274285
I2276023-0,110650780,6,07:17.0,2.507133
I1962932-0,124882435,5,06:00.0,1.085714
I2120520-0,104038540,6,17:27.0,1.066666
I2183678-0,131177940,5,31:31.0,1.536733
I2384540-0,140418570,5,46:10.0,0
I2148195-0,91261331,1,55:29.0,1.3
I2239056-0,94641556,1,47:27.0,1.16
I2165177-0,91792626,1,35:14.0,1.971428
I2131863-0,91902002,7,52:53.0,2.2
I2005853-0,125964027,5,58:17.0,0.6
I1982067-0,101666939,6,17:21.0,2
I2239378-0,94684145,1,44:33.0,2.30714
I2162820-0,105504050,6,12:32.0,0.516666
I2070958-0,89184875,1,03:42.0,2.51
I2238312-0,108435840,6,21:32.0,1.329575
I2243036-0,94894843,1,15:20.0,1.3
I2153417-0,92967601,7,06:11.0,1
I2304297-0,137187447,5,35:34.0,1.901818
I2384845-0,101596923,1,00:55.0,2.535
I2070603-0,90142130,7,54:04.0,1.8
I2048905-0,89644251,7,17:02.0,1.97
I2100567-0,89763410,1,31:03.0,1.3
I2030239-0,102358260,6,45:48.0,1.86
I2367572-0,114695065,6,39:24.0,2.3793
I2294435-0,136773010,5,21:54.0,2
I2136621-0,92150179,7,08:50.0,1
I2137171-0,92176812,7,22:34.0,1.175
I2297692-0,136916282,5,04:30.0,2.533333
I2324283-0,112878838,6,37:45.0,0.5125
I2124743-0,128944478,5,55:32.0,0
I2189254-0,92379899,1,59:49.0,1.166675
I2272692-0,96632223,1,00:44.0,2.31
I2321181-0,99007194,1,30:53.0,1.89677
I2092964-0,128018043,5,33:28.0,0.3
I2022857-0,88933530,7,56:35.0,1.115
I2263043-0,98628174,7,46:21.0,1.080362
I2049091-0,127020916,5,21:27.0,0
I2002326-0,101941810,6,20:26.0,2.48
I2147588-0,91236998,1,06:51.0,1.166666
I2380275-0,115192426,6,57:41.0,0.2
I2123034-0,91514636,7,50:18.0,0
I1968560-0,101396833,6,46:31.0,0.6
I2038515-0,89348986,7,07:22.0,1.216037
I2150627-0,91341149,1,20:43.0,0
I2125500-0,128972160,5,27:33.0,2.357333
I2333727-0,113240628,6,50:23.0,2.603333
I2316900-0,98834638,1,05:52.0,1.175
I2268377-0,99001130,7,32:45.0,0
I2335466-0,138418632,5,39:52.0,2.6
I2204078-0,94870918,7,58:02.0,2.293333
I2272802-0,96637517,1,32:46.0,2.31
I1958136-0,124679864,5,02:54.0,0.9
I2257203-0,98197381,7,19:17.0,1.375
I2123474-0,104125506,6,04:16.0,2.383333
I2131601-0,91894514,7,16:14.0,1.45
I2180260-0,92177187,1,26:12.0,0.3
I2195983-0,92557052,1,41:15.0,0.8
I2201077-0,92745206,1,06:50.0,0.483333
I2131622-0,91894521,7,58:03.0,1.096428
I2265489-0,135197860,5,53:35.0,1.8
I2041404-0,126793764,5,58:26.0,0.9
I2270213-0,135465461,5,30:57.0,2.745
I2305903-0,101288126,7,08:54.0,0.8
I2158259-0,130434927,5,43:03.0,2.52
I2183093-0,131171874,5,06:20.0,1.95
I2088830-0,103374250,6,52:17.0,1.3
I1998612-0,125825060,5,53:50.0,1.236666
I1923753-0,86327498,7,14:18.0,1
I2069983-0,89168493,1,26:12.0,2.585517
I2068570-0,127465811,5,12:49.0,1.453706
I2117559-0,91331610,7,44:33.0,0.9
I2254747-0,109355977,6,59:31.0,1
I2135887-0,90783330,1,52:38.0,2.565
I2293843-0,111601950,6,17:04.0,1.148075
I2224337-0,107515310,6,34:18.0,1.45
I2394460-0,115990874,6,14:13.0,0.49
I2050907-0,89701471,7,15:12.0,0
I2387874-0,101752735,1,18:35.0,0.6
I2295003-0,111647858,6,17:52.0,0.9
I2308056-0,112226937,6,09:16.0,2.976
I2322830-0,102093053,7,51:04.0,2.295833
I2137652-0,90865178,1,05:22.0,0
I2273707-0,135681659,5,33:05.0,1.310712
I2077101-0,127645133,5,28:12.0,0.3
I2147466-0,92697969,7,52:10.0,2.591666
I1981855-0,125468917,5,56:45.0,1.642857
I2159287-0,93211634,7,03:48.0,2.233333
I2356173-0,100462379,1,46:44.0,0.879166
I2108680-0,103765334,6,23:23.0,2.591428
I1976343-0,125316535,5,11:18.0,1.271433
I2152025-0,130203928,5,08:21.0,1
I2132355-0,129313589,5,32:14.0,0.183333
I2316699-0,98829685,1,58:55.0,1.783333
I2042489-0,102582053,6,57:48.0,0.883333
I2199706-0,131628573,5,34:13.0,1.20625
I2234126-0,133324672,5,30:28.0,1.665
I2382076-0,104633657,7,19:05.0,1
I2321510-0,137905674,5,24:15.0,1.05
I2315738-0,112530490,6,49:31.0,2.28
I2237539-0,94546636,1,09:36.0,2.55
I2296650-0,97940930,1,09:04.0,0
I1972264-0,125173098,5,32:42.0,1.090906
I2110995-0,103783071,6,21:36.0,0.9
I2332089-0,138293681,5,10:01.0,1.72612
I2112467-0,91137402,7,27:06.0,0.6
I1984307-0,101712092,6,34:05.0,0.3
I2248762-0,109036727,6,30:06.0,1.630473
I1934768-0,123773626,5,01:26.0,0.3
I2113201-0,103854314,6,06:26.0,2.219666
I2215551-0,107106996,6,29:35.0,3.033333
I1940964-0,124038596,5,18:32.0,2.7
I2293839-0,97821535,1,16:01.0,0.6
I1962983-0,124885046,5,33:33.0,1.085714
I1934217-0,100474762,6,09:46.0,1
I2340045-0,99735774,1,06:04.0,0.895454
I2380584-0,140237925,5,53:46.0,1.085714
I2162497-0,130603774,5,11:39.0,2.7475
I2393440-0,140897077,5,33:23.0,1.5544
I2319667-0,101945596,7,21:36.0,0
I2211028-0,132008645,5,36:43.0,2.300362
I2319958-0,98955309,1,44:30.0,1.05294
I1945301-0,100843591,6,56:19.0,0.8
I2197343-0,131541515,5,27:54.0,2.875
I2343813-0,138723066,5,07:13.0,0.9
I2255519-0,95582935,1,18:36.0,1
I1923562-0,100111023,6,47:42.0,0.3
I2276656-0,135830142,5,04:37.0,2.56086
I2243657-0,97302500,7,36:44.0,2.635
I2146739-0,92644060,7,12:42.0,2.216666
I2266716-0,135268544,5,49:13.0,0.9
I2204710-0,94895447,7,41:12.0,0.4625
I2232064-0,96357890,7,37:21.0,1.10715
I2069967-0,89168484,1,35:23.0,1
I2233101-0,94175008,1,02:54.0,1.2375
I2221707-0,107410728,6,34:11.0,1.25
I2222475-0,93545544,1,03:34.0,1.2
I2111046-0,91119479,7,46:54.0,0.3
I2205295-0,94921881,7,13:22.0,2.67
I1942653-0,100767426,6,03:41.0,0
I2188797-0,131305988,5,35:11.0,1
I2099877-0,128198885,5,10:26.0,1.5
I1928236-0,123439487,5,34:38.0,1.472727
I1964094-0,87696564,7,21:44.0,0
I2391492-0,115834017,6,52:16.0,1.177025
I2185911-0,92290193,1,07:55.0,1.173076
I2154411-0,92994916,7,18:16.0,1.2
I2152698-0,91415868,1,45:03.0,2.971428
I2219609-0,132373625,5,36:19.0,2.48
I2109056-0,128486611,5,11:01.0,0
I2339099-0,138542113,5,01:18.0,0.4
I2385270-0,101610414,1,18:25.0,1.975
I1942259-0,87042101,7,50:37.0,1.833333
I1973602-0,125224244,5,42:33.0,0.225
I2396807-0,105304172,7,28:58.0,1.11538
I2109925-0,103771485,6,24:31.0,0.25
I2140080-0,92323425,7,53:12.0,2.591666
I2061883-0,89047233,1,35:16.0,0.8
I2296797-0,136862855,5,15:31.0,0.6
I2140976-0,90993422,1,59:11.0,0.3
I2102410-0,103620679,6,29:55.0,0.9
I2386807-0,115516946,6,54:38.0,1.05
I1930084-0,100324763,6,02:56.0,1
I2399032-0,116212989,6,42:21.0,0.692857
I2140980-0,92370198,7,03:25.0,2.1
I1914499-0,99740800,6,12:20.0,1.5
I1916648-0,99834425,6,51:52.0,1.97
I2251617-0,109180489,6,58:47.0,1.35
I2224263-0,107512677,6,20:45.0,1.15
I2239850-0,94707475,1,50:11.0,2.025
I2239559-0,94694729,1,24:13.0,1.225
I2018126-0,88208362,1,35:27.0,1.07
I2008046-0,88607371,7,50:44.0,1.366666
I2128596-0,104272003,6,51:54.0,0.516666
I2097006-0,90805847,7,37:09.0,2.185
I2137069-0,90839572,1,17:37.0,0
I2101654-0,90919681,7,38:18.0,1
I2277161-0,135849680,5,11:33.0,0
I1968649-0,125055255,5,31:15.0,1.81429
I2222376-0,132513709,5,03:14.0,1.770422
I2297218-0,97965924,1,39:18.0,2.245
I2221875-0,132490223,5,09:49.0,1.370966
I1982020-0,125475879,5,00:26.0,0.3
I2356469-0,139287719,5,38:08.0,0
I2129242-0,129142362,5,47:32.0,0.5
I2326588-0,112956240,6,26:37.0,2.635
I2242225-0,108672467,6,16:04.0,2.57
I2243086-0,133898323,5,49:46.0,1.8
I2350996-0,100232668,1,19:06.0,1.6
I2296060-0,111689356,6,52:23.0,0
I1950700-0,124441084,5,42:38.0,0.434782
I2069278-0,89158123,1,49:04.0,2.84
I1978539-0,125383018,5,29:05.0,1.1787
I2150930-0,130151374,5,13:05.0,1.233333
I2166844-0,130731730,5,22:25.0,2.62
I2058465-0,127269860,5,49:26.0,1.183333
I2304860-0,101228467,7,43:56.0,2.427733
I2124894-0,91569110,7,52:08.0,0
I2207255-0,106768542,6,05:59.0,0
I1953238-0,124529080,5,28:53.0,0.55
I2146493-0,104969974,6,44:40.0,1.085714
I1928027-0,123435710,5,35:46.0,1.85715
I1912797-0,122641914,5,54:48.0,1.175
I2168223-0,105672702,6,42:05.0,1
I2392308-0,115873378,6,02:37.0,1.275
I2341035-0,138616190,5,46:42.0,1
I2376585-0,140066631,5,43:37.0,0.4
I1967092-0,87397409,1,11:45.0,1.3
I2276627-0,110682736,6,47:45.0,1
I2138992-0,90906679,1,23:04.0,2.293333
I2294035-0,136750387,5,42:05.0,1.71
I2051858-0,88868367,1,37:14.0,0.8375
I2247342-0,134122720,5,00:10.0,2.433333
I2211454-0,95193879,7,19:06.0,2.67
I2132448-0,91934451,7,46:31.0,0.083333
I2132682-0,104450600,6,24:44.0,2.37
I2066342-0,102983007,6,34:16.0,1.64
I1975063-0,101539267,6,39:55.0,1.2
I2210302-0,93055733,1,58:15.0,1.08125
I2119382-0,91412997,7,32:13.0,1.0875
I2249908-0,97667611,7,17:38.0,0.8
I2075051-0,127584991,5,13:34.0,0
I2196228-0,94519586,7,57:24.0,0.82
I2109969-0,128487066,5,06:02.0,0.283333
I1922945-0,123203331,5,36:28.0,2.591666
I2365367-0,139663103,5,27:39.0,1.22514
I2235044-0,133417535,5,33:58.0,2.31
I2004094-0,101969912,6,15:32.0,2.335
I2209798-0,95126986,7,19:49.0,2.52
I2151897-0,130198748,5,48:28.0,2.101666
I2108434-0,128471922,5,09:08.0,1.190666
I2150670-0,130142036,5,50:18.0,0
I2175614-0,131026222,5,04:51.0,0.3
I2143712-0,91095591,1,24:21.0,1.1
I2270033-0,96475750,1,35:56.0,0.75
I2142508-0,129803681,5,22:09.0,0
I2006399-0,88021800,1,11:49.0,2.3125
I2382782-0,115300305,6,34:55.0,1.375
I2176505-0,131033509,5,47:50.0,0
I2147830-0,130021404,5,46:57.0,2.516666
I1940037-0,86943405,7,46:19.0,1.495
I2104022-0,103662450,6,11:58.0,2.31
I2294686-0,97860103,1,56:55.0,0
I2362602-0,100730822,1,32:39.0,0.8
I2390060-0,105034409,7,16:59.0,0.806666
I2206075-0,94955136,7,17:55.0,0.3
I2393725-0,140907351,5,04:53.0,0.575
I2138971-0,92264754,7,32:57.0,2.591666
I2004803-0,88544713,7,32:47.0,0
I1945927-0,100865513,6,40:56.0,1.39524
I2381236-0,140260993,5,40:28.0,2.15
I2220499-0,132423023,5,26:45.0,1.183333
I2070060-0,90129875,7,51:30.0,1.48792
I2160563-0,105418756,6,42:04.0,1.05
I2027416-0,88358176,1,54:37.0,0
I1921827-0,86102535,1,18:38.0,0.3
I2279556-0,110842326,6,03:17.0,1
I2040696-0,126778373,5,07:27.0,1.825
I2321992-0,112784763,6,00:19.0,0.6
I2357434-0,139337176,5,46:41.0,2.4875
I2059581-0,127290519,5,50:13.0,0.9
I2375199-0,104366348,7,15:48.0,0.3
I2333238-0,99475254,1,16:02.0,1.163636
I1939984-0,124001830,5,31:50.0,1.209562
I2277899-0,99635117,7,52:29.0,0.4
I2133601-0,91995838,7,36:45.0,2.57
I2380226-0,101387853,1,30:36.0,0.3
I2152665-0,105179297,6,14:37.0,0.9
I2173184-0,130972028,5,38:34.0,2.92
I2141373-0,91009650,1,04:19.0,1.55
I2170644-0,130902054,5,51:44.0,1
I2165451-0,105573626,6,37:05.0,0.3
I2107929-0,89920817,1,21:15.0,2.29
I2179321-0,93954493,7,03:23.0,1.1215
I1918460-0,85967701,1,22:31.0,2.591666
I2287923-0,111330343,6,41:32.0,1
I1919294-0,122973783,5,34:36.0,2.565
I1991532-0,87811807,1,23:40.0,1.0762
I2153722-0,91432559,1,30:46.0,0.6
I2283022-0,111060764,6,19:45.0,2.52625
I2384042-0,104723678,7,23:43.0,1.085714
I2306183-0,112139596,6,04:57.0,2.226666
I2142342-0,91048780,1,24:59.0,0
I1944372-0,100821485,6,35:58.0,1.140626
I2325266-0,112909615,6,35:06.0,2.05
I2139483-0,129669317,5,54:28.0,1
I2065376-0,127403331,5,46:46.0,1.142463
I2276124-0,99516647,7,05:31.0,1.09375
I2103793-0,89830120,1,39:56.0,2.62
I2145886-0,92612812,7,35:23.0,0
I1946950-0,87170040,7,56:45.0,1.05725
I2177147-0,93897382,7,13:13.0,1
I2346282-0,138866695,5,55:08.0,1.135
I1915689-0,85972360,7,06:44.0,1
I2340713-0,138603085,5,49:54.0,1
I1972681-0,87506868,1,03:51.0,0.3
I2119325-0,90174545,1,16:05.0,2.514513
I1940253-0,86718994,1,33:58.0,1.114286
I2141524-0,129765722,5,10:43.0,0.243333
I2131738-0,90581386,1,09:51.0,1.65
I2201666-0,106577639,6,53:01.0,0.258333
I2278563-0,110780144,6,23:07.0,0.56875
I2188431-0,92361724,1,58:41.0,1.05
I2346952-0,100079728,1,11:41.0,1.802675
I2318009-0,101870873,7,44:30.0,0.6
I1931513-0,123617988,5,06:21.0,2.595
I1947250-0,100904619,6,50:12.0,1.4
I2203064-0,131749593,5,50:45.0,1.436766
I1973949-0,125235022,5,13:01.0,1.0875
I2329746-0,138199105,5,46:43.0,0.816666
I1978979-0,101606316,6,24:52.0,1
I2124672-0,90314037,1,34:28.0,1.18778
I1981224-0,88072849,7,24:20.0,1
I2093627-0,128036429,5,13:06.0,2.5459
I2218604-0,107265257,6,25:40.0,1.1357
I2297222-0,111739870,6,41:52.0,3.125591
I2173596-0,92038605,1,13:03.0,3.03
I2379079-0,104503972,7,50:01.0,0.1125
I1956295-0,101135074,6,21:17.0,0.3
I2186193-0,94152471,7,00:46.0,1.6
I2138800-0,129648191,5,33:28.0,1.005485
I2116904-0,103964858,6,34:58.0,1.45
I1927428-0,86295769,1,01:05.0,1.7
I2114128-0,128593054,5,59:23.0,2.652727
I2008151-0,88048360,1,16:33.0,0
I2397829-0,105352457,7,13:56.0,1.45
I2350485-0,100216029,1,09:32.0,0.3
I2385949-0,140491926,5,20:41.0,1.135
I2301291-0,101029190,7,26:19.0,2.3
I2382279-0,115277814,6,49:07.0,1.056666
I2149689-0,91316354,1,46:04.0,0
I2266311-0,96250147,1,16:57.0,1.264285
I2312829-0,98658507,1,08:06.0,2.55
I2267789-0,135330083,5,07:23.0,0
I1972170-0,101471323,6,48:45.0,0.782142
I2334247-0,102582264,7,02:02.0,2.255
I2190624-0,94323863,7,22:24.0,0.3
I2297861-0,100870559,7,25:13.0,1.34686
I2109863-0,89941541,1,16:59.0,2.825
I2117548-0,91331301,7,39:32.0,0.566666
I2333115-0,113223323,6,29:34.0,1.35
I2286444-0,136400864,5,48:47.0,1.008333
I2386995-0,140535256,5,27:54.0,1.085714
I2163066-0,93395739,7,44:52.0,1.9
I2278871-0,135959276,5,47:58.0,1.125
I2167801-0,130783475,5,40:51.0,1.566666
I2157751-0,130412990,5,55:39.0,1.83
I2014735-0,88765838,7,43:23.0,2.481538
I2134287-0,90708844,1,50:18.0,2.55
I2015230-0,126161850,5,49:06.0,0
I2283703-0,100066329,7,11:26.0,0.3
I1948931-0,124374693,5,13:20.0,0.3
I1988164-0,88197799,7,27:58.0,1
I2397155-0,116128453,6,45:58.0,1.416666
I2273437-0,99338224,7,23:56.0,1.3
I1971920-0,87489725,1,14:42.0,1.2
I2243957-0,133944772,5,05:25.0,0.6
I2213448-0,93145348,1,02:23.0,2.3625
I1987667-0,88188435,7,09:35.0,1.357142
I2281294-0,99880022,7,07:43.0,0.4
I2142856-0,92456171,7,17:06.0,1.3
I2391454-0,140792913,5,46:47.0,1.1125
I1948806-0,86982171,1,33:03.0,1.5
I2109910-0,128487033,5,57:43.0,0
I2041113-0,89414048,7,01:06.0,0.6
I2138170-0,90888197,1,36:25.0,2.202857
I2398312-0,102270894,1,01:48.0,1.40625
I2320634-0,98976597,1,13:42.0,2.865
I2200630-0,106541156,6,59:24.0,1.730277
I2070873-0,90147239,7,54:11.0,1.099
I2146314-0,91196996,1,22:41.0,1.847066
I2321667-0,99031308,1,01:06.0,0.228571
I1915862-0,122805592,5,50:08.0,1.372413
I2115203-0,91257832,7,43:26.0,1.436766
I1930715-0,100349150,6,45:07.0,1.066666
I1960636-0,124784077,5,44:09.0,0.6
I2030555-0,126501500,5,32:45.0,2
I2049448-0,89660815,7,19:15.0,1.2
I2059738-0,89010672,1,27:29.0,0.8
I2016377-0,126187698,5,10:16.0,2.766666
I2306533-0,98405000,1,52:40.0,2
I2053599-0,127151176,5,48:35.0,1.89
I1927332-0,86472701,7,26:44.0,0.6
I2352454-0,100303386,1,14:23.0,0.3
I2084274-0,127814765,5,03:26.0,0.192857
I2395947-0,105264989,7,28:14.0,0.133333
I1981911-0,88087861,7,18:51.0,1
I1952290-0,101051124,6,18:09.0,1.728575
I2129309-0,104306087,6,47:06.0,1.209247
I2368006-0,100924125,1,59:12.0,1
I1932586-0,100417722,6,19:37.0,1.44
I2114193-0,91219169,7,26:15.0,1.53572
I2029937-0,126480532,5,03:02.0,1.435714
I2005509-0,88007317,1,30:50.0,2.293333
I2054716-0,88921148,1,15:11.0,1.8766
I1920619-0,99980019,6,09:31.0,0
I2252754-0,95430828,1,40:10.0,0
I2018241-0,88834828,7,03:37.0,2.7
I2202129-0,131712408,5,40:58.0,0.666625
I2105903-0,91042589,7,48:20.0,1.557142
I2030453-0,88423041,1,56:31.0,0
I2322112-0,137920702,5,48:50.0,1.10909
I2326422-0,99204379,1,03:09.0,0
I2089043-0,127931681,5,40:41.0,0.871428
I2092984-0,128018511,5,37:04.0,2.833571
I2270968-0,110368636,6,38:21.0,1.064285
I2137581-0,90864444,1,47:42.0,2.603333
I2111163-0,103786346,6,13:11.0,0
I2061005-0,89034913,1,52:47.0,0
I2325061-0,112904226,6,11:11.0,1.5308
I2311295-0,112355482,6,46:35.0,1.79375
I1967914-0,125032578,5,35:14.0,0.3
I2212921-0,106968485,6,03:09.0,2.62
I2067996-0,90098789,7,50:35.0,0.627228
I2041420-0,89422191,7,04:17.0,0.3
I2380050-0,140219713,5,39:21.0,1.283333
I2344640-0,113693142,6,36:29.0,0.78
I1954234-0,101098464,6,52:34.0,0.266666
I2341042-0,113523772,6,50:38.0,1.348216
I2394256-0,102084932,1,49:22.0,1.023433
I2015179-0,88160286,1,57:32.0,0.6275
I2015051-0,102125717,6,10:23.0,1.1098
I2158139-0,105346881,6,33:01.0,1.764285
I2077135-0,127645935,5,38:23.0,0
I2065821-0,102973768,6,23:45.0,0.6
I2133355-0,129373453,5,42:37.0,0.9
I2395830-0,102158912,1,09:08.0,0.375
I1954756-0,101107853,6,19:31.0,1.152333
I2237125-0,94512280,1,06:01.0,1.081666
I2182857-0,131166477,5,31:29.0,1.716666
I1955134-0,87426968,7,44:39.0,1.18
I2377422-0,104424337,7,01:01.0,1.635713
I1979134-0,125386123,5,17:41.0,0
I2034325-0,126590163,5,36:09.0,1.455044
I2154557-0,130289814,5,21:46.0,1.49
I2171068-0,91981076,1,04:06.0,2.30715
I2214275-0,107036075,6,54:00.0,1.28125
